0,2,3,1,1,6.935235
0,2,3,1,2,1.131784
0,2,3,1,3,-2.228802
0,2,3,1,4,-1.679075
0,2,3,2,0,-8.526398
0,2,3,2,1,-8.516325
0,2,3,2,2,4.678799
0,2,3,2,3,-8.798856
0,2,3,2,4,27.720453
0,2,3,3,0,0.507302
0,2,3,3,1,0.740857
0,2,3,3,2,0.806888
0,2,3,3,3,0.760396
0,2,3,3,4,0.586584
0,2,3,4,0,0.608506
0,2,3,4,1,0.050947
0,2,3,4,2,0.376439
0,2,3,4,3,0.159828
0,2,3,4,4,0.940421
0,2,4,0,0,0.406723
0,2,4,0,1,0.385333
0,2,4,0,2,0.645597
0,2,4,0,3,0.222090
0,2,4,0,4,0.512927
0,2,4,1,0,0.955277
0,2,4,1,1,0.092969
0,2,4,1,2,0.418488
0,2,4,1,3,0.866569
0,2,4,1,4,0.875067
0,2,4,2,0,0.308886
0,2,4,2,1,0.049655
0,2,4,2,2,0.416303
0,2,4,2,3,0.519883
0,2,4,2,4,0.870452
0,2,4,3,0,0.657175
0,2,4,3,1,0.926249
0,2,4,3,2,0.100947
0,2,4,3,3,0.645016
0,2,4,3,4,0.512185
0,2,4,4,0,0.003116
0,2,4,4,1,0.651715
0,2,4,4,2,0.176225
0,2,4,4,3,0.127438
0,2,4,4,4,0.930477
0,3,0,0,0,-0.636633
0,3,0,0,1,-0.867259
0,3,0,0,2,8.260268
0,3,0,0,3,-1.505128
0,3,0,0,4,-1.312932
0,3,0,1,0,-8.443766
0,3,0,1,1,-6.971895
0,3,0,1,2,5.217857
0,3,0,1,3,-6.563363
0,3,0,1,4,-6.769561
0,3,0,2,0,-6.689550
0,3,0,2,1,-3.509391
0,3,0,2,2,-3.298093
0,3,0,2,3,-7.014364
0,3,0,2,4,-6.902004
0,3,0,3,0,0.571795
0,3,0,3,1,0.872673
0,3,0,3,2,0.339636
0,3,0,3,3,0.714553
0,3,0,3,4,0.540145
0,3,0,4,0,0.668028
0,3,0,4,1,0.414676
0,3,0,4,2,0.775131
0,3,0,4,3,0.640390
0,3,0,4,4,0.830517
0,3,1,0,0,-7.171784
0,3,1,0,1,-7.019592
0,3,1,0,2,26.479072
0,3,1,0,3,-6.178463
0,3,1,0,4,-9.959631
0,3,1,1,0,-10.493730
0,3,1,1,1,-10.892716
0,3,1,1,2,9.015421
0,3,1,1,3,-10.293068
0,3,1,1,4,-9.641693
0,3,1,2,0,-10.809450
0,3,1,2,1,-5.327477
0,3,1,2,2,-4.856178
0,3,1,2,3,-10.006088
0,3,1,2,4,-11.248175
0,3,1,3,0,0.288426
0,3,1,3,1,0.197193
0,3,1,3,2,0.015382
0,3,1,3,3,0.588885
0,3,1,3,4,0.563565
0,3,1,4,0,0.051309
0,3,1,4,1,0.543239
0,3,1,4,2,0.161267
0,3,1,4,3,0.417106
0,3,1,4,4,0.125745
0,3,2,0,0,1.700344
0,3,2,0,1,-6.286350
0,3,2,0,2,10.845292
0,3,2,0,3,-4.875863
0,3,2,0,4,-3.285382
0,3,2,1,0,-10.189567
0,3,2,1,1,-10.623339
0,3,2,1,2,-4.848394
0,3,2,1,3,-10.097816
0,3,2,1,4,-9.572172
0,3,2,2,0,-10.720788
0,3,2,2,1,-10.098039
0,3,2,2,2,-10.903110
0,3,2,2,3,-10.635257
0,3,2,2,4,-11.439967
0,3,2,3,0,0.597318
0,3,2,3,1,0.232169
0,3,2,3,2,0.148497
0,3,2,3,3,0.783359
0,3,2,3,4,0.364672
0,3,2,4,0,0.130386
0,3,2,4,1,0.593401
0,3,2,4,2,0.283474
0,3,2,4,3,0.530211
0,3,2,4,4,0.394765
0,3,3,0,0,0.762117
0,3,3,0,1,0.554238
0,3,3,0,2,0.308791
0,3,3,0,3,0.926585
0,3,3,0,4,0.168221
0,3,3,1,0,-7.465836
0,3,3,1,1,-0.862285
0,3,3,1,2,-2.677392
0,3,3,1,3,-8.528641
0,3,3,1,4,-7.515910
0,3,3,2,0,-9.535623
0,3,3,2,1,-9.530093
0,3,3,2,2,-3.939301
0,3,3,2,3,-9.540308
0,3,3,2,4,-9.799675
0,3,3,3,0,0.001784
0,3,3,3,1,0.698000
0,3,3,3,2,0.179338
0,3,3,3,3,0.340949
0,3,3,3,4,0.184960
0,3,3,4,0,0.997837
0,3,3,4,1,0.903683
0,3,3,4,2,0.171986
0,3,3,4,3,0.088624
0,3,3,4,4,0.297619
0,3,4,0,0,0.606066
0,3,4,0,1,0.444863
0,3,4,0,2,0.295343
0,3,4,0,3,0.805069
0,3,4,0,4,0.491006
0,3,4,1,0,0.010648
0,3,4,1,1,0.098003
0,3,4,1,2,0.564903
0,3,4,1,3,0.921165
0,3,4,1,4,0.856286
0,3,4,2,0,-1.847307
0,3,4,2,1,-8.544716
0,3,4,2,2,-8.530879
0,3,4,2,3,-0.661742
0,3,4,2,4,-0.744402
0,3,4,3,0,0.028185
0,3,4,3,1,0.076240
0,3,4,3,2,0.352974
0,3,4,3,3,0.870343
0,3,4,3,4,0.745477
0,3,4,4,0,0.112294
0,3,4,4,1,0.244376
0,3,4,4,2,0.963057
0,3,4,4,3,0.039120
0,3,4,4,4,0.268063
0,4,0,0,0,0.053326
0,4,0,0,1,0.237340
0,4,0,0,2,1.024242
0,4,0,0,3,0.669043
0,4,0,0,4,0.544891
0,4,0,1,0,-0.806773
0,4,0,1,1,-7.921320
0,4,0,1,2,10.357662
0,4,0,1,3,-5.940688
0,4,0,1,4,-7.710899
0,4,0,2,0,-6.385377
0,4,0,2,1,-9.533783
0,4,0,2,2,-0.077205
0,4,0,2,3,-9.615085
0,4,0,2,4,-7.032862
0,4,0,3,0,0.096385
0,4,0,3,1,0.174754
0,4,0,3,2,0.564976
0,4,0,3,3,0.179232
0,4,0,3,4,0.735141
0,4,0,4,0,0.020159
0,4,0,4,1,0.382806
0,4,0,4,2,0.212549
0,4,0,4,3,0.633814
0,4,0,4,4,0.233594
0,4,1,0,0,-7.376211
0,4,1,0,1,-8.222494
0,4,1,0,2,-3.374419
0,4,1,0,3,-7.364515
0,4,1,0,4,-7.196367
0,4,1,1,0,-10.193810
0,4,1,1,1,-10.953548
0,4,1,1,2,-9.451913
0,4,1,1,3,-10.917820
0,4,1,1,4,-10.302288
0,4,1,2,0,-9.439097
0,4,1,2,1,-10.912513
0,4,1,2,2,-10.153206
0,4,1,2,3,-11.179137
0,4,1,2,4,-11.433174
0,4,1,3,0,0.843217
0,4,1,3,1,0.427716
0,4,1,3,2,0.288434
0,4,1,3,3,0.914493
0,4,1,3,4,0.423378
0,4,1,4,0,0.440721
0,4,1,4,1,0.293036
0,4,1,4,2,0.501353
0,4,1,4,3,0.534042
0,4,1,4,4,0.405840
0,4,2,0,0,-6.551814
0,4,2,0,1,-9.762925
0,4,2,0,2,13.505105
0,4,2,0,3,-10.163152
0,4,2,0,4,-7.438268
0,4,2,1,0,-7.789584
0,4,2,1,1,-10.688821
0,4,2,1,2,-8.238420
0,4,2,1,3,-10.667235
0,4,2,1,4,-10.868488
0,4,2,2,0,-7.544246
0,4,2,2,1,-11.454563
0,4,2,2,2,-6.690905
0,4,2,2,3,-11.183265
0,4,2,2,4,-10.890057
0,4,2,3,0,0.808950
0,4,2,3,1,0.344749
0,4,2,3,2,0.796592
0,4,2,3,3,0.305804
0,4,2,3,4,0.707593
0,4,2,4,0,0.315217
0,4,2,4,1,0.357902
0,4,2,4,2,0.036978
0,4,2,4,3,0.551895
0,4,2,4,4,0.517498
0,4,3,0,0,0.200296
0,4,3,0,1,0.688333
0,4,3,0,2,0.309115
0,4,3,0,3,0.461196
0,4,3,0,4,0.501039
0,4,3,1,0,-7.572225
0,4,3,1,1,-1.927041
0,4,3,1,2,-8.917121
0,4,3,1,3,-5.795854
0,4,3,1,4,-2.215195
0,4,3,2,0,-9.360873
0,4,3,2,1,-9.416730
0,4,3,2,2,-9.814381
0,4,3,2,3,-0.536127
0,4,3,2,4,-9.411904
0,4,3,3,0,0.698782
0,4,3,3,1,0.499518
0,4,3,3,2,0.814753
0,4,3,3,3,0.482051
0,4,3,3,4,0.846214
0,4,3,4,0,0.350032
0,4,3,4,1,0.455161
0,4,3,4,2,0.029641
0,4,3,4,3,0.534274
0,4,3,4,4,0.061261
0,4,4,0,0,0.990927
0,4,4,0,1,0.332826
0,4,4,0,2,0.819153
0,4,4,0,3,0.316678
0,4,4,0,4,0.888932
0,4,4,1,0,0.543319
0,4,4,1,1,0.373837
0,4,4,1,2,0.433983
0,4,4,1,3,0.314857
0,4,4,1,4,0.586145
0,4,4,2,0,-2.550873
0,4,4,2,1,-8.916131
0,4,4,2,2,-2.307246
0,4,4,2,3,-6.638809
0,4,4,2,4,-2.171667
0,4,4,3,0,0.529364
0,4,4,3,1,0.489001
0,4,4,3,2,0.395989
0,4,4,3,3,0.445479
0,4,4,3,4,0.782199
0,4,4,4,0,0.609815
0,4,4,4,1,0.461195
0,4,4,4,2,0.020871
0,4,4,4,3,0.215719
0,4,4,4,4,0.501089
1,0,0,0,0,0.763507
1,0,0,0,1,72.392455
1,0,0,0,2,69.153210
1,0,0,0,3,0.967799
1,0,0,0,4,0.639442
1,0,0,1,0,26.495012
1,0,0,1,1,18.303548
1,0,0,1,2,33.483776
1,0,0,1,3,0.725148
1,0,0,1,4,24.562105
1,0,0,2,0,6.463263
1,0,0,2,1,7.384185
1,0,0,2,2,14.775647
1,0,0,2,3,13.522809
1,0,0,2,4,1.857344
1,0,0,3,0,0.969503
1,0,0,3,1,0.480990
1,0,0,3,2,0.685743
1,0,0,3,3,0.936633
1,0,0,3,4,0.432457
1,0,0,4,0,0.493073
1,0,0,4,1,0.239408
1,0,0,4,2,0.687215
1,0,0,4,3,0.895833
1,0,0,4,4,0.761405
1,0,1,0,0,20.077761
1,0,1,0,1,-2.790285
1,0,1,0,2,19.557180
1,0,1,0,3,2.325550
1,0,1,0,4,-4.274032
1,0,1,1,0,-8.155196
1,0,1,1,1,-9.698954
1,0,1,1,2,15.583335
1,0,1,1,3,-9.339974
1,0,1,1,4,1.372153
1,0,1,2,0,-8.906626
1,0,1,2,1,-8.548951
1,0,1,2,2,-3.933889
1,0,1,2,3,-8.575032
1,0,1,2,4,31.685521
1,0,1,3,0,0.051215
1,0,1,3,1,0.059271
1,0,1,3,2,0.257544
1,0,1,3,3,0.876453
1,0,1,3,4,0.091038
1,0,1,4,0,0.090025
1,0,1,4,1,0.409497
1,0,1,4,2,0.887859
1,0,1,4,3,0.679973
1,0,1,4,4,0.441508
1,0,2,0,0,3.387654
1,0,2,0,1,0.504373
1,0,2,0,2,9.088205
1,0,2,0,3,4.128332
1,0,2,0,4,0.714566
1,0,2,1,0,-9.017122
1,0,2,1,1,-7.813508
1,0,2,1,2,-2.864152
1,0,2,1,3,-7.792435
1,0,2,1,4,34.853178
1,0,2,2,0,24.344901
1,0,2,2,1,-9.346190
1,0,2,2,2,-6.104806
1,0,2,2,3,-9.721811
1,0,2,2,4,-9.506536
1,0,2,3,0,0.343665
1,0,2,3,1,0.192617
1,0,2,3,2,0.500020
1,0,2,3,3,0.243213
1,0,2,3,4,0.905960
1,0,2,4,0,0.127917
1,0,2,4,1,0.458057
1,0,2,4,2,0.701453
1,0,2,4,3,0.608303
1,0,2,4,4,0.171823
1,0,3,0,0,0.485794
1,0,3,0,1,0.940598
1,0,3,0,2,0.693403
1,0,3,0,3,0.346446
1,0,3,0,4,0.023962
1,0,3,1,0,-3.927364
1,0,3,1,1,-2.566172
1,0,3,1,2,30.398526
1,0,3,1,3,-3.065904
1,0,3,1,4,12.191709
1,0,3,2,0,1.380847
1,0,3,2,1,-7.478371
1,0,3,2,2,39.851256
1,0,3,2,3,-7.455696
1,0,3,2,4,-7.422326
1,0,3,3,0,0.234763
1,0,3,3,1,0.732394
1,0,3,3,2,0.301928
1,0,3,3,3,0.471846
1,0,3,3,4,0.143666
1,0,3,4,0,0.241891
1,0,3,4,1,0.535015
1,0,3,4,2,0.847306
1,0,3,4,3,0.038670
1,0,3,4,4,0.850711
1,0,4,0,0,0.331008
1,0,4,0,1,0.942743
1,0,4,0,2,0.471871
1,0,4,0,3,0.285420
1,0,4,0,4,0.305697
1,0,4,1,0,0.235385
1,0,4,1,1,0.370826
1,0,4,1,2,0.187202
1,0,4,1,3,0.308391
1,0,4,1,4,0.178695
1,0,4,2,0,-4.403568
1,0,4,2,1,-2.195932
1,0,4,2,2,13.245341
1,0,4,2,3,-2.322249
1,0,4,2,4,-0.614903
1,0,4,3,0,0.084891
1,0,4,3,1,0.444763
1,0,4,3,2,0.714425
1,0,4,3,3,0.068813
1,0,4,3,4,0.706363
1,0,4,4,0,0.032920
1,0,4,4,1,0.499082
1,0,4,4,2,0.974065
1,0,4,4,3,0.892906
1,0,4,4,4,0.826353
1,1,0,0,0,21.570614
1,1,0,0,1,3.905495
1,1,0,0,2,24.324248
1,1,0,0,3,18.516841
1,1,0,0,4,17.944893
1,1,0,1,0,18.984324
1,1,0,1,1,0.372634
1,1,0,1,2,15.982104
1,1,0,1,3,-2.089196
1,1,0,1,4,3.690384
1,1,0,2,0,-2.378617
1,1,0,2,1,2.066734
1,1,0,2,2,5.235791
1,1,0,2,3,0.860081
1,1,0,2,4,1.520126
1,1,0,3,0,0.985270
1,1,0,3,1,0.764903
1,1,0,3,2,0.010113
1,1,0,3,3,0.004285
1,1,0,3,4,0.830189
1,1,0,4,0,0.804085
1,1,0,4,1,0.243145
1,1,0,4,2,0.491203
1,1,0,4,3,0.144691
1,1,0,4,4,0.540953
1,1,1,0,0,-0.372675
1,1,1,0,1,-0.984513
1,1,1,0,2,11.739901
1,1,1,0,3,-1.319335
1,1,1,0,4,9.572945
1,1,1,1,0,-3.678442
1,1,1,1,1,-9.239642
1,1,1,1,2,7.604879
1,1,1,1,3,-9.272339
1,1,1,1,4,-7.652817
1,1,1,2,0,-9.394326
1,1,1,2,1,-9.445749
1,1,1,2,2,12.243532
1,1,1,2,3,-9.161515
1,1,1,2,4,-9.179684
1,1,1,3,0,0.342171
1,1,1,3,1,0.849560
1,1,1,3,2,0.642584
1,1,1,3,3,0.363238
1,1,1,3,4,0.561845
1,1,1,4,0,0.651458
1,1,1,4,1,0.070826
1,1,1,4,2,0.252786
1,1,1,4,3,0.375748
1,1,1,4,4,0.780793
1,1,2,0,0,0.000379
1,1,2,0,1,0.498565
1,1,2,0,2,-1.624501
1,1,2,0,3,1.359734
1,1,2,0,4,-0.881901
1,1,2,1,0,-8.613088
1,1,2,1,1,-8.628669
1,1,2,1,2,-0.880019
1,1,2,1,3,-9.521862
1,1,2,1,4,-8.636750
1,1,2,2,0,-9.746307
1,1,2,2,1,-10.233871
1,1,2,2,2,-9.758958
1,1,2,2,3,-9.989098
1,1,2,2,4,18.928594
1,1,2,3,0,0.539647
1,1,2,3,1,0.351339
1,1,2,3,2,0.872949
1,1,2,3,3,0.312200
1,1,2,3,4,0.506582
1,1,2,4,0,0.298706
1,1,2,4,1,0.361210
1,1,2,4,2,0.921274
1,1,2,4,3,0.434206
1,1,2,4,4,0.535103
1,1,3,0,0,0.149773
1,1,3,0,1,0.523322
1,1,3,0,2,0.914576
1,1,3,0,3,0.106240
1,1,3,0,4,0.290409
1,1,3,1,0,7.084776
1,1,3,1,1,-2.430466
1,1,3,1,2,15.051133
1,1,3,1,3,-1.776734
1,1,3,1,4,-2.455272
1,1,3,2,0,-7.669698
1,1,3,2,1,-4.628905
1,1,3,2,2,-9.356331
1,1,3,2,3,-7.648461
1,1,3,2,4,-7.449982
1,1,3,3,0,0.790296
1,1,3,3,1,0.247640
1,1,3,3,2,0.862766
1,1,3,3,3,0.342486
1,1,3,3,4,0.524454
1,1,3,4,0,0.120687
1,1,3,4,1,0.682082
1,1,3,4,2,0.761905
1,1,3,4,3,0.391247
1,1,3,4,4,0.302447
1,1,4,0,0,0.519292
1,1,4,0,1,0.260574
1,1,4,0,2,0.357470
1,1,4,0,3,0.700834
1,1,4,0,4,0.594515
1,1,4,1,0,0.570541
1,1,4,1,1,0.407831
1,1,4,1,2,0.058737
1,1,4,1,3,0.792127
1,1,4,1,4,0.858597
1,1,4,2,0,-0.906962
1,1,4,2,1,-0.363004
1,1,4,2,2,-2.372841
1,1,4,2,3,0.102487
1,1,4,2,4,-0.250492
1,1,4,3,0,0.811416
1,1,4,3,1,0.236883
1,1,4,3,2,0.199626
1,1,4,3,3,0.228724
1,1,4,3,4,0.500128
1,1,4,4,0,0.977085
1,1,4,4,1,0.015870
1,1,4,4,2,0.095439
1,1,4,4,3,0.418622
1,1,4,4,4,0.770865
1,2,0,0,0,0.340682
1,2,0,0,1,-0.545226
1,2,0,0,2,-0.247685
1,2,0,0,3,0.469911
1,2,0,0,4,-0.058037
1,2,0,1,0,6.147505
1,2,0,1,1,7.298745
1,2,0,1,2,20.265504
1,2,0,1,3,-3.652227
1,2,0,1,4,-3.775140
1,2,0,2,0,-0.890657
1,2,0,2,1,-4.296924
1,2,0,2,2,5.451348
1,2,0,2,3,-1.612155
1,2,0,2,4,-1.121790
1,2,0,3,0,0.366260
1,2,0,3,1,0.503733
1,2,0,3,2,0.990674
1,2,0,3,3,0.076841
1,2,0,3,4,0.348597
1,2,0,4,0,0.407630
1,2,0,4,1,0.516210
1,2,0,4,2,0.016789
1,2,0,4,3,0.464294
1,2,0,4,4,0.475942
1,2,1,0,0,-4.029370
1,2,1,0,1,-3.660556
1,2,1,0,2,17.459672
1,2,1,0,3,2.149817
1,2,1,0,4,-8.145106
1,2,1,1,0,-9.418522
1,2,1,1,1,-9.431944
1,2,1,1,2,13.053308
1,2,1,1,3,-9.444291
1,2,1,1,4,11.168884
1,2,1,2,0,-6.333395
1,2,1,2,1,-9.256915
